Rep	Year	RepSeason	PatchID	Ncells	Species	NInd	Nfemales_stage1	Nmales_stage1	Nfemales_stage2	Nmales_stage2	Nfemales_stage3	Nmales_stage3	NJuvFemales	NJuvMales
5	17	0	23	86	0	3	0	2	1	0	0	0	0	0
5	17	0	24	58	0	0	0	0	0	0	0	0	0	0
5	17	0	25	1229	0	23	4	2	2	1	9	5	13	11
5	17	0	27	183	0	4	1	0	0	0	1	2	1	1
5	17	0	29	242	0	3	0	1	0	0	2	0	0	0
5	18	0	0	0	0	0	0	0	0	0	0	0	0	0
5	18	0	15	374	0	4	0	2	0	0	1	1	1	1
5	18	0	20	272	0	1	0	0	0	1	0	0	0	0
5	18	0	23	86	0	2	0	0	0	1	1	0	0	0
5	18	0	24	58	0	2	1	1	0	0	0	0	0	0
5	18	0	25	1229	0	23	9	2	2	1	6	3	6	7
5	18	0	26	244	0	3	2	1	0	0	0	0	0	0
5	18	0	27	183	0	5	2	1	0	0	1	1	0	0
5	18	0	29	242	0	4	0	1	0	1	2	0	0	0
5	19	0	0	0	0	0	0	0	0	0	0	0	0	0
5	19	0	15	374	0	4	1	1	0	1	1	0	0	0
5	19	0	19	65	0	1	1	0	0	0	0	0	0	0
5	19	0	20	272	0	1	0	0	0	0	0	1	0	0
5	19	0	21	84	0	1	1	0	0	0	0	0	0	0
5	19	0	23	86	0	2	1	0	0	0	0	1	0	0
5	19	0	24	58	0	1	0	0	1	0	0	0	0	0
5	19	0	25	1229	0	19	3	3	5	1	5	2	8	3
5	19	0	26	244	0	5	0	2	2	1	0	0	0	0
5	19	0	27	183	0	3	0	0	1	0	1	1	1	1
5	19	0	29	242	0	2	0	0	0	1	0	1	0	0
5	20	0	0	0	0	0	0	0	0	0	0	0	0	0
5	20	0	15	374	0	3	0	0	1	1	1	0	0	0
5	20	0	19	65	0	0	0	0	0	0	0	0	0	0
5	20	0	20	272	0	1	0	0	0	0	0	1	0	0
5	20	0	21	84	0	1	0	0	1	0	0	0	0	0
5	20	0	23	86	0	1	0	0	0	0	0	1	0	0
5	20	0	24	58	0	1	0	0	0	0	1	0	0	0
5	20	0	25	1229	0	22	8	3	1	2	7	1	12	12
5	20	0	26	244	0	4	0	0	0	1	2	1	4	2
5	20	0	27	183	0	5	1	1	0	0	2	1	1	1
5	20	0	29	242	0	2	0	0	0	0	0	2	0	0
5	21	0	0	0	0	0	0	0	0	0	0	0	0	0
5	21	0	15	374	0	3	0	0	0	0	2	1	5	5
5	21	0	19	65	0	0	0	0	0	0	0	0	0	0
5	21	0	20	272	0	2	2	0	0	0	0	0	0	0
5	21	0	21	84	0	3	0	2	0	0	1	0	0	0
5	21	0	23	86	0	1	0	0	0	0	0	1	0	0
5	21	0	24	58	0	3	1	1	0	0	1	0	0	0
5	21	0	25	1229	0	27	7	6	4	2	7	1	8	7
5	21	0	26	244	0	10	5	1	0	0	2	2	0	1
5	21	0	27	183	0	4	0	1	0	0	2	1	4	1
5	21	0	29	242	0	3	1	1	0	0	0	1	0	0
5	22	0	0	0	0	0	0	0	0	0	0	0	0	0
5	22	0	14	64	0	3	1	2	0	0	0	0	0	0
5	22	0	15	374	0	8	4	1	0	0	2	1	1	3
5	22	0	19	65	0	0	0	0	0	0	0	0	0	0
5	22	0	20	272	0	6	0	4	2	0	0	0	0	0
5	22	0	21	84	0	2	0	0	0	1	1	0	0	0
5	22	0	23	86	0	1	1	0	0	0	0	0	0	0
5	22	0	24	58	0	1	0	0	0	0	1	0	0	0
5	22	0	25	1229	0	21	4	2	5	1	9	0	0	0
5	22	0	26	244	0	8	0	0	4	0	2	2	1	0
5	22	0	27	183	0	6	4	0	0	0	1	1	0	1
5	22	0	29	242	0	5	2	2	0	0	0	1	0	0
5	23	0	0	0	0	0	0	0	0	0	0	0	0	0
5	23	0	14	64	0	1	0	0	0	1	0	0	0	0
5	23	0	15	374	0	8	1	1	2	1	2	1	4	3
5	23	0	19	65	0	0	0	0	0	0	0	0	0	0
5	23	0	20	272	0	3	0	0	0	2	1	0	0	0
5	23	0	21	84	0	1	0	0	0	0	1	0	0	0
5	23	0	23	86	0	1	0	1	0	0	0	0	0	0
5	23	0	24	58	0	1	0	0	0	0	1	0	0	0
5	23	0	25	1229	0	17	0	0	3	1	13	0	0	0
5	23	0	26	244	0	6	1	0	0	0	3	2	2	4
5	23	0	27	183	0	6	0	1	4	0	0	1	0	0
5	23	0	29	242	0	5	0	0	2	2	0	1	0	0
5	24	0	0	0	0	0	0	0	0	0	0	0	0	0
5	24	0	9	189	0	1	1	0	0	0	0	0	0	0
5	24	0	14	64	0	3	1	1	0	0	0	1	0	0
5	24	0	15	374	0	7	1	1	1	1	3	0	0	0
5	24	0	19	65	0	0	0	0	0	0	0	0	0	0
5	24	0	20	272	0	4	1	1	0	0	1	1	3	1
5	24	0	21	84	0	1	0	0	0	0	1	0	0	0
5	24	0	23	86	0	2	1	0	0	1	0	0	0	0
5	24	0	24	58	0	1	0	0	0	0	1	0	0	0
5	24	0	25	1229	0	16	0	1	0	0	14	1	20	16
5	24	0	26	244	0	8	1	1	1	0	3	2	1	1
5	24	0	27	183	0	2	0	0	0	0	2	0	0	0
5	24	0	29	242	0	4	0	0	0	0	2	2	3	5
5	25	0	0	0	0	0	0	0	0	0	0	0	0	0
5	25	0	9	189	0	0	0	0	0	0	0	0	0	0
5	25	0	13	307	0	1	1	0	0	0	0	0	0	0
5	25	0	14	64	0	3	0	0	1	1	0	1	0	0
5	25	0	15	374	0	5	0	1	1	0	3	0	0	0
5	25	0	19	65	0	0	0	0	0	0	0	0	0	0
5	25	0	20	272	0	8	4	1	1	0	1	1	0	0
5	25	0	21	84	0	3	1	1	0	0	1	0	0	0
5	25	0	23	86	0	2	1	1	0	0	0	0	0	0
5	25	0	24	58	0	3	0	2	0	0	1	0	0	0
5	25	0	25	1229	0	32	17	1	0	0	13	1	12	12
5	25	0	26	244	0	8	0	2	1	0	3	2	0	4
5	25	0	27	183	0	7	0	5	0	0	2	0	0	0
5	25	0	28	49	0	2	1	1	0	0	0	0	0	0
5	25	0	29	242	0	4	0	1	0	0	1	2	0	1
5	26	0	0	0	0	0	0	0	0	0	0	0	0	0
5	26	0	9	189	0	0	0	0	0	0	0	0	0	0
5	26	0	13	307	0	1	0	0	1	0	0	0	0	0
5	26	0	14	64	0	2	0	0	0	0	0	2	0	0
5	26	0	15	374	0	2	0	0	0	1	1	0	0	0
5	26	0	17	115	0	2	2	0	0	0	0	0	0	0
5	26	0	19	65	0	3	1	2	0	0	0	0	0	0
5	26	0	20	272	0	5	0	1	1	0	2	1	3	2
5	26	0	21	84	0	2	1	0	0	0	1	0	0	0
5	26	0	23	86	0	2	0	1	1	0	0	0	0	0
5	26	0	24	58	0	2	0	0	0	2	0	0	0	0
5	26	0	25	1229	0	31	8	2	10	1	9	1	8	5
5	26	0	26	244	0	7	0	1	0	2	2	2	2	2
5	26	0	27	183	0	4	0	0	0	3	1	0	0	0
5	26	0	28	49	0	1	0	0	0	1	0	0	0	0
5	26	0	29	242	0	5	0	2	0	0	1	2	3	0
5	27	0	0	0	0	0	0	0	0	0	0	0	0	0
5	27	0	9	189	0	0	0	0	0	0	0	0	0	0
5	27	0	13	307	0	1	0	0	0	0	1	0	0	0
5	27	0	14	64	0	2	0	0	0	0	0	2	0	0
5	27	0	15	374	0	4	3	0	0	0	1	0	0	0
5	27	0	17	115	0	3	0	1	2	0	0	0	0	0
5	27	0	19	65	0	1	0	0	1	0	0	0	0	0
5	27	0	20	272	0	7	2	0	0	1	3	1	3	4
5	27	0	21	84	0	4	0	2	1	0	1	0	0	0
5	27	0	23	86	0	3	2	0	0	1	0	0	0	0
5	27	0	24	58	0	1	0	0	0	0	0	1	0	0
5	27	0	25	1229	0	27	3	2	4	2	14	2	16	18
5	27	0	26	244	0	6	2	0	0	0	1	3	0	0
5	27	0	27	183	0	2	0	0	0	0	1	1	2	1
5	27	0	28	49	0	1	0	0	0	0	0	1	0	0
5	27	0	29	242	0	7	3	0	0	1	1	2	3	2
5	27	0	32	244	0	2	1	1	0	0	0	0	0	0
5	28	0	0	0	0	0	0	0	0	0	0	0	0	0
5	28	0	9	189	0	0	0	0	0	0	0	0	0	0
5	28	0	13	307	0	2	0	2	0	0	0	0	0	0
5	28	0	14	64	0	2	0	0	0	0	0	2	0	0
5	28	0	15	374	0	4	0	1	2	0	1	0	0	0
5	28	0	17	115	0	4	0	1	0	1	2	0	0	0
5	28	0	19	65	0	3	0	2	0	0	1	0	0	0
5	28	0	20	272	0	9	4	0	2	0	2	1	2	2
5	28	0	21	84	0	3	0	0	0	1	2	0	0	0
5	28	0	23	86	0	3	0	1	1	0	0	1	0	0
5	28	0	24	58	0	3	1	1	0	0	0	1	0	0
5	28	0	25	1229	0	34	12	2	2	2	14	2	22	16
5	28	0	26	244	0	6	0	4	0	0	1	1	1	0
5	28	0	27	183	0	8	3	3	0	0	1	1	0	1
5	28	0	28	49	0	0	0	0	0	0	0	0	0	0
5	28	0	29	242	0	6	2	0	1	0	1	2	2	2
5	28	0	32	244	0	0	0	0	0	0	0	0	0	0
5	29	0	0	0	0	0	0	0	0	0	0	0	0	0
5	29	0	9	189	0	0	0	0	0	0	0	0	0	0
5	29	0	13	307	0	2	1	0	0	1	0	0	0	0
5	29	0	14	64	0	2	0	0	0	0	0	2	0	0
5	29	0	15	374	0	4	1	2	0	0	1	0	0	0
5	29	0	16	113	0	4	2	2	0	0	0	0	0	0
5	29	0	17	115	0	1	0	0	0	0	1	0	0	0
5	29	0	18	52	0	2	2	0	0	0	0	0	0	0
5	29	0	19	65	0	2	0	0	0	1	1	0	0	0
5	29	0	20	272	0	8	1	1	3	0	2	1	1	3
5	29	0	21	84	0	2	1	0	0	0	1	0	0	0
5	29	0	23	86	0	3	0	2	0	0	1	0	0	0
5	29	0	24	58	0	2	0	0	0	1	0	1	0	0
5	29	0	25	1229	0	35	10	2	5	2	13	3	15	11
5	29	0	26	244	0	9	2	2	0	3	1	1	0	1
5	29	0	27	183	0	5	0	0	1	2	1	1	2	0
5	29	0	28	49	0	0	0	0	0	0	0	0	0	0
5	29	0	29	242	0	8	1	1	2	0	2	2	0	2
5	29	0	32	244	0	0	0	0	0	0	0	0	0	0
5	30	0	0	0	0	0	0	0	0	0	0	0	0	0
5	30	0	9	189	0	0	0	0	0	0	0	0	0	0
5	30	0	11	512	0	3	2	1	0	0	0	0	0	0
5	30	0	13	307	0	1	0	0	1	0	0	0	0	0
5	30	0	14	64	0	2	0	0	0	0	0	2	0	0
5	30	0	15	374	0	4	1	0	1	1	1	0	0	0
5	30	0	16	113	0	2	0	0	1	1	0	0	0	0
5	30	0	17	115	0	2	0	2	0	0	0	0	0	0
5	30	0	18	52	0	2	0	0	2	0	0	0	0	0
5	30	0	19	65	0	3	0	1	0	0	1	1	1	0
5	30	0	20	272	0	4	1	0	0	0	3	0	0	0
5	30	0	21	84	0	4	1	1	1	0	1	0	0	0
5	30	0	23	86	0	1	0	1	0	0	0	0	0	0
5	30	0	24	58	0	1	0	0	0	0	0	1	0	0
5	30	0	25	1229	0	31	9	4	3	0	12	3	22	10
5	30	0	26	244	0	6	0	1	2	2	0	1	0	0
5	30	0	27	183	0	5	1	1	0	0	1	2	0	1
5	30	0	28	49	0	0	0	0	0	0	0	0	0	0
5	30	0	29	242	0	8	1	0	1	1	3	2	2	2
5	30	0	32	244	0	0	0	0	0	0	0	0	0	0
5	30	0	35	199	0	2	1	1	0	0	0	0	0	0
5	31	0	0	0	0	0	0	0	0	0	0	0	0	0
5	31	0	6	50	0	1	1	0	0	0	0	0	0	0
5	31	0	9	189	0	0	0	0	0	0	0	0	0	0
5	31	0	11	512	0	3	1	0	2	0	0	0	0	0
5	31	0	13	307	0	0	0	0	0	0	0	0	0	0
5	31	0	14	64	0	1	0	0	0	0	0	1	0	0
5	31	0	15	374	0	7	1	3	0	0	2	1	3	3
5	31	0	16	113	0	3	0	1	0	0	1	1	4	0
5	31	0	17	115	0	1	0	0	0	1	0	0	0	0
5	31	0	18	52	0	0	0	0	0	0	0	0	0	0
5	31	0	19	65	0	2	0	0	0	1	0	1	0	0
5	31	0	20	272	0	9	3	2	1	0	3	0	0	0
5	31	0	21	84	0	2	0	0	0	1	1	0	0	0
5	31	0	23	86	0	4	3	0	0	1	0	0	0	0
5	31	0	24	58	0	3	1	1	0	0	0	1	0	0
5	31	0	25	1229	0	26	10	3	1	0	10	2	14	17
5	31	0	26	244	0	7	1	2	0	1	1	2	1	2
5	31	0	27	183	0	5	1	0	1	1	1	1	2	2
5	31	0	28	49	0	0	0	0	0	0	0	0	0	0
5	31	0	29	242	0	9	2	0	1	0	4	2	4	2
5	31	0	32	244	0	0	0	0	0	0	0	0	0	0
5	31	0	35	199	0	1	0	0	1	0	0	0	0	0
5	32	0	0	0	0	0	0	0	0	0	0	0	0	0
5	32	0	6	50	0	1	0	0	1	0	0	0	0	0
5	32	0	9	189	0	0	0	0	0	0	0	0	0	0
5	32	0	11	512	0	5	0	2	1	0	2	0	0	0
5	32	0	13	307	0	3	2	1	0	0	0	0	0	0
5	32	0	14	64	0	3	1	1	0	0	0	1	0	0
5	32	0	15	374	0	10	3	3	0	2	1	1	2	0
5	32	0	16	113	0	6	4	0	0	1	0	1	0	0
5	32	0	17	115	0	2	1	0	0	0	0	1	0	0
5	32	0	18	52	0	2	1	1	0	0	0	0	0	0
5	32	0	19	65	0	2	1	0	0	0	0	1	0	0
5	32	0	20	272	0	8	0	1	2	2	3	0	0	0
5	32	0	21	84	0	1	1	0	0	0	0	0	0	0
5	32	0	23	86	0	2	0	0	1	0	0	1	0	0
5	32	0	24	58	0	1	0	0	0	0	0	1	0	0
5	32	0	25	1229	0	22	8	5	2	1	6	0	0	0
5	32	0	26	244	0	8	1	1	1	1	1	3	2	1
5	32	0	27	183	0	6	1	1	0	0	2	2	0	1
5	32	0	28	49	0	1	1	0	0	0	0	0	0	0
5	32	0	29	242	0	10	2	1	1	0	4	2	1	4
5	32	0	32	244	0	0	0	0	0	0	0	0	0	0
5	32	0	35	199	0	0	0	0	0	0	0	0	0	0
5	33	0	0	0	0	0	0	0	0	0	0	0	0	0
5	33	0	6	50	0	0	0	0	0	0	0	0	0	0
5	33	0	9	189	0	0	0	0	0	0	0	0	0	0
5	33	0	11	512	0	4	0	0	0	1	3	0	0	0
5	33	0	13	307	0	3	1	0	2	0	0	0	0	0
5	33	0	14	64	0	1	0	0	0	1	0	0	0	0
5	33	0	15	374	0	6	1	0	1	1	1	2	5	1
5	33	0	16	113	0	6	0	0	4	0	0	2	0	0
5	33	0	17	115	0	1	0	0	0	0	0	1	0	0
5	33	0	18	52	0	2	0	0	1	1	0	0	0	0
5	33	0	19	65	0	1	0	0	1	0	0	0	0	0
5	33	0	20	272	0	5	0	0	0	1	3	1	3	2
5	33	0	21	84	0	1	0	0	1	0	0	0	0	0
5	33	0	23	86	0	3	0	1	0	0	1	1	1	0
5	33	0	24	58	0	1	0	0	0	0	0	1	0	0
5	33	0	25	1229	0	12	0	3	5	3	1	0	0	0
5	33	0	26	244	0	5	2	0	0	0	1	2	1	3
5	33	0	27	183	0	5	0	2	0	0	2	1	1	0
5	33	0	28	49	0	0	0	0	0	0	0	0	0	0
5	33	0	29	242	0	8	1	0	1	0	4	2	3	4
5	33	0	32	244	0	0	0	0	0	0	0	0	0	0
5	33	0	35	199	0	0	0	0	0	0	0	0	0	0
5	34	0	0	0	0	0	0	0	0	0	0	0	0	0
5	34	0	6	50	0	0	0	0	0	0	0	0	0	0
5	34	0	9	189	0	0	0	0	0	0	0	0	0	0
5	34	0	11	512	0	4	1	0	0	0	2	1	1	3
5	34	0	13	307	0	3	0	1	1	0	1	0	0	0
5	34	0	14	64	0	1	1	0	0	0	0	0	0	0
5	34	0	15	374	0	9	5	1	1	0	1	1	0	1
5	34	0	16	113	0	4	0	0	0	0	4	0	0	0
5	34	0	17	115	0	1	1	0	0	0	0	0	0	0
5	34	0	18	52	0	1	0	0	0	0	1	0	0	0
5	34	0	19	65	0	0	0	0	0	0	0	0	0	0
5	34	0	20	272	0	4	0	1	0	0	2	1	2	2
5	34	0	21	84	0	1	0	0	0	0	1	0	0	0
5	34	0	23	86	0	4	1	0	0	1	1	1	0	0
5	34	0	24	58	0	1	0	0	0	0	0	1	0	0
5	34	0	25	1229	0	16	1	6	0	1	5	3	14	8
5	34	0	26	244	0	3	0	0	1	0	1	1	2	3
5	34	0	27	183	0	6	2	0	0	1	2	1	5	2
5	34	0	28	49	0	0	0	0	0	0	0	0	0	0
5	34	0	29	242	0	7	2	0	0	0	3	2	5	5
5	34	0	32	244	0	0	0	0	0	0	0	0	0	0
5	34	0	35	199	0	0	0	0	0	0	0	0	0	0
5	35	0	0	0	0	0	0	0	0	0	0	0	0	0
5	35	0	6	50	0	0	0	0	0	0	0	0	0	0
5	35	0	9	189	0	0	0	0	0	0	0	0	0	0
5	35	0	11	512	0	8	1	3	1	0	2	1	5	3
5	35	0	13	307	0	2	0	0	0	0	2	0	0	0
5	35	0	14	64	0	1	0	0	1	0	0	0	0	0
5	35	0	15	374	0	6	0	1	3	1	1	0	0	0
5	35	0	16	113	0	4	0	0	0	0	4	0	0	0
5	35	0	17	115	0	2	0	1	1	0	0	0	0	0
5	35	0	18	52	0	2	0	1	0	0	1	0	0	0
5	35	0	19	65	0	2	1	1	0	0	0	0	0	0
5	35	0	20	272	0	6	1	3	0	0	1	1	1	1
5	35	0	21	84	0	3	1	1	0	0	1	0	0	0
5	35	0	23	86	0	3	0	0	1	0	1	1	1	1
5	35	0	24	58	0	2	1	0	0	0	0	1	0	0
5	35	0	25	1229	0	32	12	5	0	6	5	4	6	5
5	35	0	26	244	0	7	2	3	0	0	2	0	0	0
5	35	0	27	183	0	10	4	2	1	0	1	2	1	0
5	35	0	28	49	0	0	0	0	0	0	0	0	0	0
5	35	0	29	242	0	10	3	1	2	0	3	1	3	2
5	35	0	30	86	0	1	1	0	0	0	0	0	0	0
5	35	0	32	244	0	0	0	0	0	0	0	0	0	0
5	35	0	35	199	0	0	0	0	0	0	0	0	0	0
5	36	0	0	0	0	0	0	0	0	0	0	0	0	0
5	36	0	6	50	0	0	0	0	0	0	0	0	0	0
5	36	0	7	85	0	1	1	0	0	0	0	0	0	0
5	36	0	8	74	0	2	1	1	0	0	0	0	0	0
5	36	0	9	189	0	0	0	0	0	0	0	0	0	0
5	36	0	11	512	0	9	3	1	1	2	2	0	0	0
5	36	0	13	307	0	2	0	0	0	0	2	0	0	0
5	36	0	14	64	0	1	0	0	0	0	1	0	0	0
5	36	0	15	374	0	6	0	0	0	1	4	1	6	8
5	36	0	16	113	0	5	0	1	0	0	4	0	0	0
5	36	0	17	115	0	3	0	2	0	1	0	0	0	0
5	36	0	18	52	0	2	0	0	0	1	1	0	0	0
5	36	0	19	65	0	2	0	1	1	0	0	0	0	0
5	36	0	20	272	0	5	1	1	1	2	0	0	0	0
5	36	0	21	84	0	3	1	0	0	1	1	0	0	0
5	36	0	22	50	0	1	1	0	0	0	0	0	0	0
5	36	0	23	86	0	3	0	0	0	0	2	1	0	3
5	36	0	24	58	0	2	0	0	1	0	0	1	0	0
5	36	0	25	1229	0	33	6	4	7	4	4	8	5	4
5	36	0	26	244	0	5	0	1	1	1	2	0	0	0
5	36	0	27	183	0	8	1	0	2	2	2	1	0	3
5	36	0	28	49	0	0	0	0	0	0	0	0	0	0
5	36	0	29	242	0	7	2	0	2	0	2	1	1	1
5	36	0	30	86	0	1	0	0	1	0	0	0	0	0
5	36	0	32	244	0	0	0	0	0	0	0	0	0	0
5	36	0	35	199	0	0	0	0	0	0	0	0	0	0
5	37	0	0	0	0	0	0	0	0	0	0	0	0	0
5	37	0	6	50	0	0	0	0	0	0	0	0	0	0
5	37	0	7	85	0	1	0	0	1	0	0	0	0	0
5	37	0	8	74	0	2	0	1	1	0	0	0	0	0
5	37	0	9	189	0	3	1	2	0	0	0	0	0	0
5	37	0	11	512	0	7	0	0	2	1	3	1	2	5
5	37	0	12	68	0	1	1	0	0	0	0	0	0	0
5	37	0	13	307	0	0	0	0	0	0	0	0	0	0
5	37	0	14	64	0	1	0	0	0	0	1	0	0	0
5	37	0	15	374	0	10	3	2	0	0	3	2	4	2
5	37	0	16	113	0	5	0	0	0	1	4	0	0	0
5	37	0	17	115	0	2	0	0	0	1	0	1	0	0
5	37	0	18	52	0	2	0	0	0	0	1	1	1	2
5	37	0	19	65	0	1	0	1	0	0	0	0	0	0
5	37	0	20	272	0	6	1	3	0	1	0	1	0	0
5	37	0	21	84	0	2	0	0	1	0	1	0	0	0
5	37	0	22	50	0	0	0	0	0	0	0	0	0	0
5	37	0	23	86	0	4	1	0	0	0	2	1	1	0
5	37	0	24	58	0	3	0	1	0	0	1	1	0	0
5	37	0	25	1229	0	32	5	1	4	2	9	11	10	5
5	37	0	26	244	0	6	0	3	0	1	2	0	0	0
5	37	0	27	183	0	4	0	0	1	0	1	2	4	3
5	37	0	28	49	0	0	0	0	0	0	0	0	0	0
5	37	0	29	242	0	4	0	1	1	0	1	1	3	3
5	37	0	30	86	0	2	0	1	0	0	1	0	0	0
5	37	0	32	244	0	0	0	0	0	0	0	0	0	0
5	37	0	35	199	0	0	0	0	0	0	0	0	0	0
5	38	0	0	0	0	0	0	0	0	0	0	0	0	0
5	38	0	6	50	0	0	0	0	0	0	0	0	0	0
5	38	0	7	85	0	0	0	0	0	0	0	0	0	0
5	38	0	8	74	0	2	0	0	0	1	1	0	0	0
5	38	0	9	189	0	3	1	1	0	1	0	0	0	0
5	38	0	11	512	0	12	2	4	0	0	4	2	1	5
5	38	0	12	68	0	2	0	1	1	0	0	0	0	0
5	38	0	13	307	0	1	1	0	0	0	0	0	0	0
5	38	0	14	64	0	1	0	0	0	0	1	0	0	0
5	38	0	15	374	0	12	3	1	2	1	3	2	2	2
5	38	0	16	113	0	3	0	0	0	0	3	0	0	0
5	38	0	17	115	0	3	1	1	0	0	0	1	0	0
5	38	0	18	52	0	2	0	0	0	0	1	1	1	0
5	38	0	19	65	0	1	0	0	0	1	0	0	0	0
5	38	0	20	272	0	8	1	4	1	0	0	2	0	0
5	38	0	21	84	0	2	1	0	0	0	1	0	0	0
5	38	0	22	50	0	0	0	0	0	0	0	0	0	0
5	38	0	23	86	0	4	1	0	0	0	2	1	0	0
5	38	0	24	58	0	2	0	0	0	0	1	1	0	0
5	38	0	25	1229	0	29	6	4	2	1	9	7	11	7
5	38	0	26	244	0	4	1	1	0	0	1	1	1	1
5	38	0	27	183	0	6	2	1	0	0	1	2	1	0
5	38	0	28	49	0	0	0	0	0	0	0	0	0	0
5	38	0	29	242	0	7	4	1	0	0	1	1	1	0
5	38	0	30	86	0	0	0	0	0	0	0	0	0	0
5	38	0	32	244	0	0	0	0	0	0	0	0	0	0
5	38	0	35	199	0	0	0	0	0	0	0	0	0	0
5	39	0	0	0	0	0	0	0	0	0	0	0	0	0
5	39	0	6	50	0	0	0	0	0	0	0	0	0	0
5	39	0	7	85	0	0	0	0	0	0	0	0	0	0
5	39	0	8	74	0	1	0	0	0	0	0	1	0	0
5	39	0	9	189	0	2	0	2	0	0	0	0	0	0
5	39	0	11	512	0	14	1	3	1	4	4	1	9	6
5	39	0	12	68	0	1	0	0	0	0	1	0	0	0
5	39	0	13	307	0	3	1	2	0	0	0	0	0	0
5	39	0	14	64	0	2	1	0	0	0	1	0	0	0
5	39	0	15	374	0	11	1	0	2	1	5	2	3	6
5	39	0	16	113	0	4	2	0	0	0	2	0	0	0
5	39	0	17	115	0	3	1	0	1	1	0	0	0	0
5	39	0	18	52	0	1	0	0	0	0	0	1	0	0
5	39	0	19	65	0	2	1	0	0	0	0	1	0	0
5	39	0	20	272	0	5	1	0	0	1	1	2	2	2
5	39	0	21	84	0	3	0	1	1	0	1	0	0	0
5	39	0	22	50	0	0	0	0	0	0	0	0	0	0
5	39	0	23	86	0	3	0	0	1	0	1	1	0	0
5	39	0	24	58	0	2	0	0	0	0	1	1	2	0
5	39	0	25	1229	0	30	7	1	4	3	8	7	7	4
5	39	0	26	244	0	8	1	4	1	1	1	0	0	0
5	39	0	27	183	0	5	1	0	0	1	1	2	0	0
5	39	0	28	49	0	0	0	0	0	0	0	0	0	0
5	39	0	29	242	0	3	0	0	2	1	0	0	0	0
5	39	0	30	86	0	0	0	0	0	0	0	0	0	0
5	39	0	32	244	0	0	0	0	0	0	0	0	0	0
5	39	0	35	199	0	0	0	0	0	0	0	0	0	0
5	40	0	0	0	0	0	0	0	0	0	0	0	0	0
5	40	0	6	50	0	0	0	0	0	0	0	0	0	0
5	40	0	7	85	0	0	0	0	0	0	0	0	0	0
5	40	0	8	74	0	0	0	0	0	0	0	0	0	0
5	40	0	9	189	0	2	0	0	0	2	0	0	0	0
5	40	0	11	512	0	16	7	0	0	1	4	4	2	4
5	40	0	12	68	0	1	0	1	0	0	0	0	0	0
5	40	0	13	307	0	6	0	4	0	2	0	0	0	0
5	40	0	14	64	0	2	0	1	0	0	1	0	0	0
5	40	0	15	374	0	12	3	1	1	0	4	3	2	3
5	40	0	16	113	0	4	1	0	2	0	1	0	0	0
5	40	0	17	115	0	3	0	1	0	0	1	1	0	0
5	40	0	18	52	0	0	0	0	0	0	0	0	0	0
5	40	0	19	65	0	3	1	0	1	0	0	1	0	0
5	40	0	20	272	0	6	2	1	0	0	0	3	0	0
5	40	0	21	84	0	1	0	0	0	0	1	0	0	0
5	40	0	22	50	0	1	1	0	0	0	0	0	0	0
5	40	0	23	86	0	2	1	0	0	0	1	0	0	0
5	40	0	24	58	0	4	2	0	0	0	1	1	0	0
5	40	0	25	1229	0	23	3	0	5	0	8	7	8	8
5	40	0	26	244	0	5	1	0	0	2	2	0	0	0
5	40	0	27	183	0	3	0	0	1	0	0	2	0	0
5	40	0	28	49	0	0	0	0	0	0	0	0	0	0
5	40	0	29	242	0	2	0	0	0	0	1	1	2	3
5	40	0	30	86	0	0	0	0	0	0	0	0	0	0
5	40	0	32	244	0	0	0	0	0	0	0	0	0	0
5	40	0	35	199	0	0	0	0	0	0	0	0	0	0
5	41	0	0	0	0	0	0	0	0	0	0	0	0	0
5	41	0	6	50	0	0	0	0	0	0	0	0	0	0
5	41	0	7	85	0	2	1	1	0	0	0	0	0	0
5	41	0	8	74	0	0	0	0	0	0	0	0	0	0
5	41	0	9	189	0	1	0	0	0	0	0	1	0	0
5	41	0	11	512	0	14	0	2	3	0	4	5	4	3
5	41	0	12	68	0	1	0	0	0	1	0	0	0	0
5	41	0	13	307	0	6	1	1	0	2	0	2	0	0
5	41	0	14	64	0	1	0	0	0	0	1	0	0	0
5	41	0	15	374	0	9	1	1	2	1	2	2	4	1
5	41	0	16	113	0	4	0	0	1	0	3	0	0	0
5	41	0	17	115	0	2	0	1	0	0	1	0	0	0
5	41	0	18	52	0	0	0	0	0	0	0	0	0	0
5	41	0	19	65	0	1	0	0	0	0	0	1	0	0
5	41	0	20	272	0	6	0	1	2	1	0	2	0	0
5	41	0	21	84	0	3	0	2	0	0	1	0	0	0
5	41	0	22	50	0	1	0	0	1	0	0	0	0	0
5	41	0	23	86	0	1	0	1	0	0	0	0	0	0
5	41	0	24	58	0	2	0	0	1	0	0	1	0	0
5	41	0	25	1229	0	23	8	2	1	0	7	5	9	8
5	41	0	26	244	0	4	1	0	1	0	1	1	2	1
5	41	0	27	183	0	4	0	3	0	0	0	1	0	0
5	41	0	28	49	0	0	0	0	0	0	0	0	0	0
5	41	0	29	242	0	6	2	2	0	0	1	1	0	1
5	41	0	30	86	0	0	0	0	0	0	0	0	0	0
5	41	0	32	244	0	0	0	0	0	0	0	0	0	0
5	41	0	35	199	0	0	0	0	0	0	0	0	0	0
5	42	0	0	0	0	0	0	0	0	0	0	0	0	0
